,id,title,release_date,vote_average,vote_count
7114,13,Forrest Gump,1994-06-23,8.5,24678
7115,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
7116,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
7117,769,GoodFellas,1990-09-12,8.5,11263
7118,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
7119,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
7120,238,The Godfather,1972-03-14,8.7,17965
7121,278,The Shawshank Redemption,1994-09-23,8.7,23805
7122,240,The Godfather Part II,1974-12-20,8.6,10843
7123,772071,Cuando Sea Joven,2022-09-14,8.5,236
7124,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
7125,424,Schindler's List,1993-12-15,8.6,14078
7126,129,Spirited Away,2001-07-20,8.5,14314
7127,389,12 Angry Men,1957-04-10,8.5,7280
7128,372058,Your Name.,2016-08-26,8.5,9854
7129,496243,Parasite,2019-05-30,8.5,15751
7130,155,The Dark Knight,2008-07-14,8.5,29734
7131,497,The Green Mile,1999-12-10,8.5,15416
7132,680,Pulp Fiction,1994-09-10,8.5,25189
7133,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
7134,13,Forrest Gump,1994-06-23,8.5,24678
7135,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
7136,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
7137,769,GoodFellas,1990-09-12,8.5,11263
7138,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
7139,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
7140,238,The Godfather,1972-03-14,8.7,17965
7141,278,The Shawshank Redemption,1994-09-23,8.7,23805
7142,240,The Godfather Part II,1974-12-20,8.6,10843
7143,772071,Cuando Sea Joven,2022-09-14,8.5,236
7144,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
7145,424,Schindler's List,1993-12-15,8.6,14078
7146,129,Spirited Away,2001-07-20,8.5,14314
7147,389,12 Angry Men,1957-04-10,8.5,7280
7148,372058,Your Name.,2016-08-26,8.5,9854
7149,496243,Parasite,2019-05-30,8.5,15751
7150,155,The Dark Knight,2008-07-14,8.5,29734
7151,497,The Green Mile,1999-12-10,8.5,15416
7152,680,Pulp Fiction,1994-09-10,8.5,25189
7153,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
7154,13,Forrest Gump,1994-06-23,8.5,24678
7155,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
7156,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
7157,769,GoodFellas,1990-09-12,8.5,11263
7158,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
7159,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
7160,238,The Godfather,1972-03-14,8.7,17965
7161,278,The Shawshank Redemption,1994-09-23,8.7,23805
7162,240,The Godfather Part II,1974-12-20,8.6,10843
7163,772071,Cuando Sea Joven,2022-09-14,8.5,236
7164,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
7165,424,Schindler's List,1993-12-15,8.6,14078
7166,129,Spirited Away,2001-07-20,8.5,14314
7167,389,12 Angry Men,1957-04-10,8.5,7280
7168,372058,Your Name.,2016-08-26,8.5,9854
7169,496243,Parasite,2019-05-30,8.5,15751
7170,155,The Dark Knight,2008-07-14,8.5,29734
7171,497,The Green Mile,1999-12-10,8.5,15416
7172,680,Pulp Fiction,1994-09-10,8.5,25189
7173,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
7174,13,Forrest Gump,1994-06-23,8.5,24678
7175,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
7176,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
7177,769,GoodFellas,1990-09-12,8.5,11263
7178,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
7179,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
7180,238,The Godfather,1972-03-14,8.7,17965
7181,278,The Shawshank Redemption,1994-09-23,8.7,23805
7182,240,The Godfather Part II,1974-12-20,8.6,10843
7183,772071,Cuando Sea Joven,2022-09-14,8.5,236
7184,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
7185,424,Schindler's List,1993-12-15,8.6,14078
7186,129,Spirited Away,2001-07-20,8.5,14314
7187,389,12 Angry Men,1957-04-10,8.5,7280
7188,372058,Your Name.,2016-08-26,8.5,9854
7189,496243,Parasite,2019-05-30,8.5,15751
7190,155,The Dark Knight,2008-07-14,8.5,29734
7191,497,The Green Mile,1999-12-10,8.5,15416
7192,680,Pulp Fiction,1994-09-10,8.5,25189
7193,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
7194,13,Forrest Gump,1994-06-23,8.5,24678
7195,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
7196,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
7197,769,GoodFellas,1990-09-12,8.5,11263
7198,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
7199,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
7200,238,The Godfather,1972-03-14,8.7,17965
7201,278,The Shawshank Redemption,1994-09-23,8.7,23805
7202,240,The Godfather Part II,1974-12-20,8.6,10843
7203,772071,Cuando Sea Joven,2022-09-14,8.5,236
7204,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
7205,424,Schindler's List,1993-12-15,8.6,14078
7206,129,Spirited Away,2001-07-20,8.5,14314
7207,389,12 Angry Men,1957-04-10,8.5,7280
7208,372058,Your Name.,2016-08-26,8.5,9854
7209,496243,Parasite,2019-05-30,8.5,15751
7210,155,The Dark Knight,2008-07-14,8.5,29734
7211,497,The Green Mile,1999-12-10,8.5,15416
7212,680,Pulp Fiction,1994-09-10,8.5,25189
7213,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
7214,13,Forrest Gump,1994-06-23,8.5,24678
7215,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
7216,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
7217,769,GoodFellas,1990-09-12,8.5,11263
7218,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
7219,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
7220,238,The Godfather,1972-03-14,8.7,17965
7221,278,The Shawshank Redemption,1994-09-23,8.7,23805
7222,240,The Godfather Part II,1974-12-20,8.6,10843
7223,772071,Cuando Sea Joven,2022-09-14,8.5,236
7224,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
7225,424,Schindler's List,1993-12-15,8.6,14078
7226,129,Spirited Away,2001-07-20,8.5,14314
7227,389,12 Angry Men,1957-04-10,8.5,7280
7228,372058,Your Name.,2016-08-26,8.5,9854
7229,496243,Parasite,2019-05-30,8.5,15751
7230,155,The Dark Knight,2008-07-14,8.5,29734
7231,497,The Green Mile,1999-12-10,8.5,15416
7232,680,Pulp Fiction,1994-09-10,8.5,25189
7233,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
7234,13,Forrest Gump,1994-06-23,8.5,24678
7235,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
7236,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
7237,769,GoodFellas,1990-09-12,8.5,11263
7238,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
7239,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
7240,238,The Godfather,1972-03-14,8.7,17965
7241,278,The Shawshank Redemption,1994-09-23,8.7,23805
7242,240,The Godfather Part II,1974-12-20,8.6,10843
7243,772071,Cuando Sea Joven,2022-09-14,8.5,236
7244,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
7245,424,Schindler's List,1993-12-15,8.6,14078
7246,129,Spirited Away,2001-07-20,8.5,14314
7247,389,12 Angry Men,1957-04-10,8.5,7280
7248,372058,Your Name.,2016-08-26,8.5,9854
7249,496243,Parasite,2019-05-30,8.5,15751
7250,155,The Dark Knight,2008-07-14,8.5,29734
7251,497,The Green Mile,1999-12-10,8.5,15416
7252,680,Pulp Fiction,1994-09-10,8.5,25189
7253,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
7254,13,Forrest Gump,1994-06-23,8.5,24678
7255,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
7256,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
7257,769,GoodFellas,1990-09-12,8.5,11263
7258,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
7259,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
7260,238,The Godfather,1972-03-14,8.7,17965
7261,278,The Shawshank Redemption,1994-09-23,8.7,23805
7262,240,The Godfather Part II,1974-12-20,8.6,10843
7263,772071,Cuando Sea Joven,2022-09-14,8.5,236
7264,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
7265,424,Schindler's List,1993-12-15,8.6,14078
7266,129,Spirited Away,2001-07-20,8.5,14314
7267,389,12 Angry Men,1957-04-10,8.5,7280
7268,372058,Your Name.,2016-08-26,8.5,9854
7269,496243,Parasite,2019-05-30,8.5,15751
7270,155,The Dark Knight,2008-07-14,8.5,29734
7271,497,The Green Mile,1999-12-10,8.5,15416
7272,680,Pulp Fiction,1994-09-10,8.5,25189
7273,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
7274,13,Forrest Gump,1994-06-23,8.5,24678
7275,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
7276,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
7277,769,GoodFellas,1990-09-12,8.5,11263
7278,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
7279,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
7280,238,The Godfather,1972-03-14,8.7,17965
7281,278,The Shawshank Redemption,1994-09-23,8.7,23805
7282,240,The Godfather Part II,1974-12-20,8.6,10843
7283,772071,Cuando Sea Joven,2022-09-14,8.5,236
7284,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
7285,424,Schindler's List,1993-12-15,8.6,14078
7286,129,Spirited Away,2001-07-20,8.5,14314
7287,389,12 Angry Men,1957-04-10,8.5,7280
7288,372058,Your Name.,2016-08-26,8.5,9854
7289,496243,Parasite,2019-05-30,8.5,15751
7290,155,The Dark Knight,2008-07-14,8.5,29734
7291,497,The Green Mile,1999-12-10,8.5,15416
7292,680,Pulp Fiction,1994-09-10,8.5,25189
7293,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
7294,13,Forrest Gump,1994-06-23,8.5,24678
7295,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
7296,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
7297,769,GoodFellas,1990-09-12,8.5,11263
7298,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
7299,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
7300,238,The Godfather,1972-03-14,8.7,17965
7301,278,The Shawshank Redemption,1994-09-23,8.7,23805
7302,240,The Godfather Part II,1974-12-20,8.6,10843
7303,772071,Cuando Sea Joven,2022-09-14,8.5,236
7304,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
7305,424,Schindler's List,1993-12-15,8.6,14078
7306,129,Spirited Away,2001-07-20,8.5,14314
7307,389,12 Angry Men,1957-04-10,8.5,7280
7308,372058,Your Name.,2016-08-26,8.5,9854
7309,496243,Parasite,2019-05-30,8.5,15751
7310,155,The Dark Knight,2008-07-14,8.5,29734
7311,497,The Green Mile,1999-12-10,8.5,15416
7312,680,Pulp Fiction,1994-09-10,8.5,25189
7313,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
7314,13,Forrest Gump,1994-06-23,8.5,24678
7315,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
7316,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
7317,769,GoodFellas,1990-09-12,8.5,11263
7318,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
7319,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
7320,238,The Godfather,1972-03-14,8.7,17965
7321,278,The Shawshank Redemption,1994-09-23,8.7,23805
7322,240,The Godfather Part II,1974-12-20,8.6,10843
7323,772071,Cuando Sea Joven,2022-09-14,8.5,236
7324,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
7325,424,Schindler's List,1993-12-15,8.6,14078
7326,129,Spirited Away,2001-07-20,8.5,14314
7327,389,12 Angry Men,1957-04-10,8.5,7280
7328,372058,Your Name.,2016-08-26,8.5,9854
7329,496243,Parasite,2019-05-30,8.5,15751
7330,155,The Dark Knight,2008-07-14,8.5,29734
7331,497,The Green Mile,1999-12-10,8.5,15416
7332,680,Pulp Fiction,1994-09-10,8.5,25189
7333,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
7334,13,Forrest Gump,1994-06-23,8.5,24678
7335,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
7336,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
7337,769,GoodFellas,1990-09-12,8.5,11263
7338,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
7339,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
7340,238,The Godfather,1972-03-14,8.7,17965
7341,278,The Shawshank Redemption,1994-09-23,8.7,23805
7342,240,The Godfather Part II,1974-12-20,8.6,10843
7343,772071,Cuando Sea Joven,2022-09-14,8.5,236
7344,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
7345,424,Schindler's List,1993-12-15,8.6,14078
7346,129,Spirited Away,2001-07-20,8.5,14314
7347,389,12 Angry Men,1957-04-10,8.5,7280
7348,372058,Your Name.,2016-08-26,8.5,9854
7349,496243,Parasite,2019-05-30,8.5,15751
7350,155,The Dark Knight,2008-07-14,8.5,29734
7351,497,The Green Mile,1999-12-10,8.5,15416
7352,680,Pulp Fiction,1994-09-10,8.5,25189
7353,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
7354,13,Forrest Gump,1994-06-23,8.5,24678
7355,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
7356,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
7357,769,GoodFellas,1990-09-12,8.5,11263
7358,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
7359,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
7360,238,The Godfather,1972-03-14,8.7,17965
7361,278,The Shawshank Redemption,1994-09-23,8.7,23805
7362,240,The Godfather Part II,1974-12-20,8.6,10843
7363,772071,Cuando Sea Joven,2022-09-14,8.5,236
7364,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
7365,424,Schindler's List,1993-12-15,8.6,14078
7366,129,Spirited Away,2001-07-20,8.5,14314
7367,389,12 Angry Men,1957-04-10,8.5,7280
7368,372058,Your Name.,2016-08-26,8.5,9854
7369,496243,Parasite,2019-05-30,8.5,15751
7370,155,The Dark Knight,2008-07-14,8.5,29734
7371,497,The Green Mile,1999-12-10,8.5,15416
7372,680,Pulp Fiction,1994-09-10,8.5,25189
7373,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
7374,13,Forrest Gump,1994-06-23,8.5,24678
7375,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
7376,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
7377,769,GoodFellas,1990-09-12,8.5,11263
7378,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
7379,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
7380,238,The Godfather,1972-03-14,8.7,17965
7381,278,The Shawshank Redemption,1994-09-23,8.7,23805
7382,240,The Godfather Part II,1974-12-20,8.6,10843
7383,772071,Cuando Sea Joven,2022-09-14,8.5,236
7384,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
7385,424,Schindler's List,1993-12-15,8.6,14078
7386,129,Spirited Away,2001-07-20,8.5,14314
7387,389,12 Angry Men,1957-04-10,8.5,7280
7388,372058,Your Name.,2016-08-26,8.5,9854
7389,496243,Parasite,2019-05-30,8.5,15751
7390,155,The Dark Knight,2008-07-14,8.5,29734
7391,497,The Green Mile,1999-12-10,8.5,15416
7392,680,Pulp Fiction,1994-09-10,8.5,25189
7393,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
7394,13,Forrest Gump,1994-06-23,8.5,24678
7395,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
7396,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
7397,769,GoodFellas,1990-09-12,8.5,11263
7398,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
7399,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
7400,238,The Godfather,1972-03-14,8.7,17965
7401,278,The Shawshank Redemption,1994-09-23,8.7,23805
7402,240,The Godfather Part II,1974-12-20,8.6,10843
7403,772071,Cuando Sea Joven,2022-09-14,8.5,236
7404,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
7405,424,Schindler's List,1993-12-15,8.6,14078
7406,129,Spirited Away,2001-07-20,8.5,14314
7407,389,12 Angry Men,1957-04-10,8.5,7280
7408,372058,Your Name.,2016-08-26,8.5,9854
7409,496243,Parasite,2019-05-30,8.5,15751
7410,155,The Dark Knight,2008-07-14,8.5,29734
7411,497,The Green Mile,1999-12-10,8.5,15416
7412,680,Pulp Fiction,1994-09-10,8.5,25189
7413,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
7414,13,Forrest Gump,1994-06-23,8.5,24678
7415,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
7416,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
7417,769,GoodFellas,1990-09-12,8.5,11263
7418,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
7419,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
7420,238,The Godfather,1972-03-14,8.7,17965
7421,278,The Shawshank Redemption,1994-09-23,8.7,23805
7422,240,The Godfather Part II,1974-12-20,8.6,10843
7423,772071,Cuando Sea Joven,2022-09-14,8.5,236
7424,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
7425,424,Schindler's List,1993-12-15,8.6,14078
7426,129,Spirited Away,2001-07-20,8.5,14314
7427,389,12 Angry Men,1957-04-10,8.5,7280
7428,372058,Your Name.,2016-08-26,8.5,9854
7429,496243,Parasite,2019-05-30,8.5,15751
7430,155,The Dark Knight,2008-07-14,8.5,29734
7431,497,The Green Mile,1999-12-10,8.5,15416
7432,680,Pulp Fiction,1994-09-10,8.5,25189
7433,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
7434,13,Forrest Gump,1994-06-23,8.5,24678
7435,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
7436,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
7437,769,GoodFellas,1990-09-12,8.5,11263
7438,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
7439,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
7440,238,The Godfather,1972-03-14,8.7,17965
7441,278,The Shawshank Redemption,1994-09-23,8.7,23805
7442,240,The Godfather Part II,1974-12-20,8.6,10843
7443,772071,Cuando Sea Joven,2022-09-14,8.5,236
7444,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
7445,424,Schindler's List,1993-12-15,8.6,14078
7446,129,Spirited Away,2001-07-20,8.5,14314
7447,389,12 Angry Men,1957-04-10,8.5,7280
